Merchant ID,Merchant Name,Tentative AOV,Currency,Sample Product Count,Method,Source File,Source Date
387793,RENPHO Group,123.46,USD,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
388530,Mamazing,104.986667,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
388534,Rockbros,26.99,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
389038,DJI DE,279.22,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
389039,DJI UK,302.1,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
389040,DJI FR,302.1,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
398751,ECOFLOW,1261.7,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
398834,Saris,119.99,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
399096,Chebio,109.99,,5,five_product_average,YP Amazon Offers (7-203 .xlsx,2026-07-20
362825,Tagry,89.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
364159,Bluewood,213.323333,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
381674,AEEZO,54.323333,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
382403,Evermyth,69.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
383491,Ottocast,50.2,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
384296,URAO,75.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
384721,Gleeso,89.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
384729,Linkdaze,106.656667,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
384733,MUISOO,89.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
385463,ANTHBOT FR,848.666667,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
387792,RENPHO WELLNESS,56.98,USD,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
387793,RENPHO Group,123.46,USD,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
388534,Rockbros,26.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
389038,DJI DE,279.22,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
389039,DJI UK,302.1,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
389040,DJI FR,302.1,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
399096,Chebio,109.99,,5,five_product_average,YP Amazon Offers (7-23).xlsx,2026-07-23
362770,FLYBIRD,166.52,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
363268,MANSPOT,36.11,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
363486,PuroAir,150.481071,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
363524,Waterdrop,142.939091,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
363615,ALL4JIG,109.99,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
364552,Country Kitchen,109.99,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
364682,Dalstrong,218.5,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
364813,Dupray,257.901667,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
365036,FIFINE,101.849412,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
365057,FORM,239.95,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
365296,Gaffer Power,133.253333,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
365789,Intex,204.312857,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
367394,Rev-A-Shelf,276.74,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
367929,StyleCraft,179.95,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
368498,Vivtone,250.833636,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
369001,niphean,301.16,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
369033,qimedo,125.476667,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
369100,v AV Access,268.324286,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
369328,Clarifion,111.12,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
369405,Timekettle,299.023333,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
378620,JasionBike,796.799231,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380550,Apolosign,307.49,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380616,Afina,109.05,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380741,Wahl Clipper Corporation,101.277879,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380767,Typhur US,146.033529,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380843,CHEF iQ,113.351111,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380911,The California Beach Co.,138.558571,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380936,East Oak,204.99,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
380959,Chefman,115.513167,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381018,Babysense UK,104.554286,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381027,Embark Vet,120.064,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381371,Liforme,117.46875,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381468,Mikolo Fitness,629.99,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381558,Babysense FR,123.798571,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381624,PETRA TOOLS,149.99,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
381721,Alpcour,196.583333,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
382417,EyeVac,223.435,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
382783,Hyperice,273.615385,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
382846,iRESTORE,842.460625,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
383566,Petorldog,149.99,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
385281,Anua,28.66,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
385463,ANTHBOT FR,949.4,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
385602,Beatbot,1379,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
387792,RENPHO Wellness,84.28,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
389039,DJI UK,277.7,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
398438,Svater,69.72,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
398745,Hisense,1263.14,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
398751,ECOFLOW,2341.18,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
399096,CHEBIO,89.98,,5,five_product_average,YP Amazon Offers (7-30) .xlsx,2026-07-30
100129,Beatbot,1379,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
362770,FLYBIRD,166.52,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
363268,MANSPOT,36.11,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
363486,PuroAir,150.481071,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
363524,Waterdrop,142.939091,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
363615,ALL4JIG,109.99,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
364552,Country Kitchen,109.99,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
364682,Dalstrong,218.5,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
364813,Dupray,257.901667,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
365036,FIFINE,101.849412,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
365057,FORM,239.95,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
365296,Gaffer Power,133.253333,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
365789,Intex,204.312857,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
367394,Rev-A-Shelf,276.74,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
367929,StyleCraft,179.95,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
368498,Vivtone,250.833636,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
369001,niphean,301.16,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
369033,qimedo,125.476667,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
369100,v AV Access,268.324286,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
369328,Clarifion,111.12,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
369405,Timekettle,299.023333,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
378620,JasionBike,796.799231,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380550,Apolosign,307.49,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380616,Afina,109.05,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380741,Wahl Clipper Corporation,101.277879,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380767,Typhur US,146.033529,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380843,CHEF iQ,113.351111,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380911,The California Beach Co.,138.558571,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380936,East Oak,204.99,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
380959,Chefman,115.513167,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381018,Babysense UK,104.554286,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381027,Embark Vet,120.064,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381371,Liforme,117.46875,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381468,Mikolo Fitness,629.99,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381558,Babysense FR,123.798571,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381624,PETRA TOOLS,149.99,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
381721,Alpcour,196.583333,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
382417,EyeVac,223.435,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
382783,Hyperice,273.615385,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
382846,iRESTORE,842.460625,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
383566,Petorldog,149.99,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
385281,Anua,28.66,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
385463,ANTHBOT FR,949.4,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
387792,RENPHO Wellness,84.28,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
389039,DJI UK,277.7,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
398438,Svater,69.72,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
398745,Hisense,1263.14,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
398751,ECOFLOW,2341.18,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
399096,CHEBIO,89.98,,5,five_product_average,YP Amazon Offers (7-31).xlsx,2026-07-31
362152,Wolf Tactical USA,105.2375,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362223,Spanx,93,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362295,MyMedic,207.15,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362442,Gochifix,124.992,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362469,ELLA BELLA,76.588889,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362477,RingConn Official Store,237.513158,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362543,3W,123.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362602,Productech,129.77,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362737,Aeocky Direct,237.49,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362770,FLYBIRD,166.52,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362807,YOSUDA,105.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362876,Yeedi,739.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
362947,BOB AND BRAD US,101.888,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363037,WOLFBOX-AUTO,295.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363129,BCAN,109.992,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363250,Plank+Beam,222.594,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363268,MANSPOT,36.11,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363348,Mammotion DE,588.33,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363380,Ulike,301.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363439,Mammotion US,2621,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
363445,Evolution Outdoor,152.485,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
364813,Dupray,445.57,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
367394,Rev-A-Shelf,172.107455,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
368315,ULTRALOQ,150.662,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
368498,Vivtone,412.012,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
368764,ZAFRO,333.176,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
369158,Focus Camera,249.996,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
380753,Lucyd,119.594,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
380770,Babysense,115.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
380843,CHEF iQ,239.205,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
381371,Liforme,124.966667,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
381468,Mikolo Fitness,795.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
381558,Babysense FR,108.49625,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
382417,EyeVac,334.596,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
382765,HUANUO,197.498,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
382770,humann,121.077778,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
382846,iRESTORE,1123.280833,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
383566,Petorldog,149.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
384440,wirsh,104.59,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
384686,KingCamp,366.89,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
384805,SENIX Tools,213.596,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
384980,WYBOT,679.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385281,Anua,28.66,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385286,GOOLOO,117.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385315,SABRENT,166.574,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385463,ANTHBOT FR,949.4,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385480,US-RFN,1099.198,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385514,QUINEAR,289.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
385602,Beatbot,1379,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
386853,eufy Security,208.75806,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
387267,Roborock Amazon US,554.524615,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
387317,soundcore,81.23,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
387792,RENPHO Wellness,84.28,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
387986,Snailax,105.99,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
389039,DJI UK,277.7,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
398438,Svater,69.72,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
398745,Hisense,1263.14,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
398751,ECOFLOW,2341.18,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
399096,CHEBIO,89.98,,5,five_product_average,YP Amazon Offers (8-3) .xlsx,2026-08-03
